"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Gescheiden_15","gemeente(n=209)","corr=-0.197","wijk(n=1669)","corr=-0.354","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Verweduwd_16","gemeente(n=209)","corr=0.014","wijk(n=1669)","corr=-0.109","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs WestersTotaal_17","gemeente(n=209)","corr=0.051","wijk(n=1669)","corr=0.094","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs NietWestersTotaal_18","gemeente(n=209)","corr=-0.097","wijk(n=1669)","corr=-0.225","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs GeboorteTotaal_24","gemeente(n=209)","corr=-0.034","wijk(n=1669)","corr=-0.197","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs SterfteTotaal_26","gemeente(n=209)","corr=0.072","wijk(n=1669)","corr=-0.078","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs HuishoudensTotaal_28","gemeente(n=209)","corr=-0.252","wijk(n=1669)","corr=-0.236","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Eenpersoonshuishoudens_29","gemeente(n=209)","corr=-0.209","wijk(n=1669)","corr=-0.203","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs HuishoudensZonderKinderen_30","gemeente(n=209)","corr=-0.092","wijk(n=1669)","corr=0.012","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs HuishoudensMetKinderen_31","gemeente(n=209)","corr=0.157","wijk(n=1669)","corr=0.07","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Woningvoorraad_34","gemeente(n=209)","corr=-0.307","wijk(n=1669)","corr=-0.194","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs PercentageMeergezinswoning_37","gemeente(n=213)","corr=-1","wijk(n=1771)","corr=-1","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs PercentageBewoond_38","gemeente(n=213)","corr=0.145","wijk(n=1771)","corr=0.141","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs PercentageOnbewoond_39","gemeente(n=213)","corr=-0.145","wijk(n=1771)","corr=-0.141","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs Koopwoningen_40","gemeente(n=213)","corr=0.83","wijk(n=1770)","corr=0.809","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs HuurwoningenTotaal_41","gemeente(n=213)","corr=-0.827","wijk(n=1770)","corr=-0.802","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs BouwjaarVoor2000_45","gemeente(n=213)","corr=-0.067","wijk(n=1771)","corr=0.031","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","PercentageEengezinswoning_36 vs BouwjaarVanaf2000_46","gemeente(n=213)","corr=0.067","wijk(n=1771)","corr=-0.031","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","PercentageEengezinswoning_36 vs GemiddeldElektriciteitsverbruikTotaal_47","gemeente(n=213)","corr=0.518","wijk(n=1761)","corr=0.645","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs GemiddeldAardgasverbruikTotaal_55","gemeente(n=213)","corr=0.619","wijk(n=1752)","corr=0.58","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs AantalInkomensontvangers_64","gemeente(n=213)","corr=-0.667","wijk(n=1771)","corr=-0.34","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs GemiddeldInkomenPerInkomensontvanger_65","gemeente(n=213)","corr=-0.148","wijk(n=1713)","corr=-0.058","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs GemiddeldInkomenPerInwoner_66","gemeente(n=213)","corr=-0.146","wijk(n=1729)","corr=-0.098","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs k_40PersonenMetLaagsteInkomen_67","gemeente(n=213)","corr=0.042","wijk(n=1714)","corr=-0.138","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","PercentageEengezinswoning_36 vs k_20PersonenMetHoogsteInkomen_68","gemeente(n=213)","corr=-0.192","wijk(n=1714)","corr=-0.023","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","PercentageEengezinswoning_36 vs Actieven1575Jaar_69","gemeente(n=213)","corr=0.235","wijk(n=1713)","corr=0.226","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs HuishoudensMetEenLaagInkomen_72","gemeente(n=213)","corr=-0.637","wijk(n=1655)","corr=-0.644","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs PersonenautoSPerHuishouden_91","gemeente(n=212)","corr=0.671","wijk(n=1685)","corr=0.793","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs AfstandTotHuisartsenpraktijk_94","gemeente(n=213)","corr=0.594","wijk(n=1771)","corr=0.446","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs AfstandTotGroteSupermarkt_95","gemeente(n=213)","corr=0.596","wijk(n=1771)","corr=0.455","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","PercentageEengezinswoning_36 vs AfstandTotSchool_97","gemeente(n=213)","corr=0.528","wijk(n=1761)","corr=0.309","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
