"area","annual_avg_wkly_wage","avg_annual_pay","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_pct_chg","estabs_per_1000_emp"
"19055","1025","53287","-1.5","2.4","4.4","4.8","11.9","2.0","2.0","90.86819613135403"
"19057","1014","52718","0.5","0.2","4.3","5.5","0.2","4.1","4.1","70.84152674834871"
"19059","897","46626","0.7","-2.7","0.6","-1.2","7.9","3.3","3.3","95.7234212629896"
"19061","1128","58669","0.6","-0.2","2.2","3.7","2.6","2.4","2.4","63.82140961772208"
"19063","925","48094","1.5","0.7","3.5","6.4","9.3","2.9","2.8","100.42604990870359"
"19065","939","48847","0.0","-0.6","4.6","5.1","2.8","5.2","5.2","97.64503159103963"
"19067","1057","54987","-1.2","-1.4","2.1","4.8","-11.0","3.5","3.5","83.62491252624213"
"19069","1024","53225","-3.2","0.4","3.2","9.4","8.3","2.9","2.9","91.41135107985937"
"19071","927","48228","-1.0","-0.8","2.2","2.5","11.8","2.9","3.0","129.7223486572599"
"19073","1036","53866","-2.2","-1.1","2.4","2.3","12.8","3.6","3.6","96.69369931378665"
"19075","1118","58116","-0.5","0.0","3.1","2.5","2.7","3.0","3.0","93.80274897516277"
"19077","1041","54155","1.0","2.6","6.4","9.5","23.3","3.7","3.7","120.75817792723937"
"19079","1018","52922","-0.2","-0.4","1.2","1.9","0.1","1.6","1.6","83.9944808554674"
"19081","1152","59900","-0.5","0.1","7.3","7.1","27.4","7.3","7.2","63.35673687729856"
"19083","1040","54065","-0.8","-2.1","-1.6","3.5","8.5","0.6","0.5","100.26222427888324"
"19085","965","50182","0.9","1.7","5.4","5.9","1.9","3.7","3.7","118.29573934837093"
"19087","1008","52431","0.3","-4.5","-3.1","-7.5","3.4","1.5","1.5","78.40727540862726"
"19089","927","48223","4.0","1.9","3.7","6.1","8.7","1.6","1.7","77.46478873239437"
"19091","1014","52721","-0.3","1.4","4.8","10.2","1.6","3.4","3.3","96.3254593175853"
"19093","1161","60392","0.3","-1.4","4.3","3.0","22.6","5.7","5.7","84.26339285714286"
"19095","969","50380","1.4","-0.6","2.2","4.5","9.8","2.9","2.9","78.32724858944573"
"19097","870","45236","-3.6","-1.5","1.8","4.4","6.9","3.3","3.4","114.84068836258307"
"19099","960","49910","-0.8","2.6","7.2","9.0","16.2","4.6","4.6","94.13565483593227"
"19101","1030","53535","-2.0","-3.2","-0.8","-0.1","-1.2","2.5","2.5","110.64718162839249"
"19103","1238","64363","0.4","0.7","3.8","3.7","5.9","3.1","3.1","61.37313432835821"
"19105","963","50095","0.8","-0.5","2.5","1.3","-1.6","3.0","3.0","106.66879897649129"
"19107","913","47453","-3.4","0.4","2.3","5.6","4.7","1.9","1.8","137.87085514834206"
"19109","1015","52766","1.6","0.9","4.9","7.8","3.5","4.0","3.9","98.09596344249809"
"19111","1103","57333","0.3","-0.7","4.3","2.8","10.5","5.0","5.0","77.33799839638458"
"19113","1300","67613","0.4","-0.7","3.2","2.9","4.8","3.9","3.9","61.62789774216349"
"19115","1007","52348","-0.7","-0.1","3.6","-1.1","3.3","3.7","3.7","72.21793883320483"
"19117","975","50709","-0.4","-2.1","0.9","-1.7","2.1","3.1","3.1","75.20143240823634"
"19119","956","49696","1.5","2.0","5.4","4.5","15.7","3.5","3.4","115.35252398831874"
"19121","965","50189","0.2","2.0","5.6","5.9","10.6","3.5","3.5","133.64817001180637"
"19123","1067","55503","-1.4","1.2","5.1","1.0","14.0","3.9","3.9","79.2443261062508"
"19125","1222","63553","-0.2","1.4","0.2","4.6","5.9","-1.2","-1.2","53.96341463414634"
"19127","1070","55625","-2.8","1.8","4.7","5.9","6.9","2.9","2.8","63.95711257947887"
"19129","1059","55050","3.2","-2.5","1.1","8.2","20.6","3.7","3.7","136.26896756917583"
"19131","1037","53933","-0.8","-4.9","-7.0","-10.4","-20.7","-2.3","-2.2","96.02478058853897"
"19133","879","45733","-4.2","-1.2","1.9","4.4","19.2","3.0","3.1","118.18181818181819"
"19135","1282","66659","0.0","-2.3","0.9","1.4","-10.4","3.3","3.3","68.31629908552985"
"19137","988","51354","-4.1","0.1","3.5","1.7","3.5","3.5","3.4","92.48837778321507"
"19139","1223","63594","0.0","-2.4","2.8","1.6","1.9","5.4","5.4","58.067250635772815"
"19141","931","48407","-0.3","1.1","4.6","5.7","9.3","3.4","3.4","94.80539148871725"
"19143","959","49894","-0.4","-0.7","3.3","2.3","5.7","4.0","4.0","101.64424514200299"
"19145","970","50462","-1.0","-1.7","2.9","2.7","0.9","4.6","4.7","75.6078431372549"
"19147","912","47406","0.0","1.9","5.3","9.6","16.5","3.4","3.4","92.9460580912863"
"19149","1145","59524","0.2","-0.6","-3.4","2.5","0.0","-2.7","-2.7","74.8763431690261"
"19151","1015","52766","-1.9","-4.3","0.6","-1.0","-8.6","5.2","5.1","100.2269288956127"
"19153","1395","72557","1.5","1.3","4.9","5.9","4.9","3.6","3.6","64.75168714310435"
"19155","1085","56397","2.1","3.7","8.9","8.8","11.4","5.0","5.0","66.323696350506"
"19157","1108","57595","-1.3","0.7","2.3","4.6","7.6","1.7","1.6","72.93405676126878"
"19159","889","46230","-2.2","2.1","8.6","14.0","11.5","6.5","6.4","130.55954088952655"
"19161","971","50518","0.5","-1.6","-0.8","1.0","-12.1","0.8","0.8","132.03098686426407"
"19163","1176","61138","1.9","1.2","5.1","6.9","8.7","3.8","3.8","68.60039363585385"
"19165","982","51072","-2.2","-0.5","1.7","0.3","-5.6","2.2","2.2","81.31868131868131"
"19167","1072","55762","-0.2","2.2","7.4","9.0","11.6","5.1","5.1","68.6500849414122"
"19169","1204","62615","1.4","-0.3","2.0","2.7","-3.7","2.4","2.4","64.48085133230983"
"19171","938","48774","-2.2","-0.1","0.0","1.0","0.6","0.1","0.1","82.15085884988798"
"19173","992","51564","-1.5","2.2","6.4","7.2","15.0","4.2","4.1","94.58128078817734"
"19175","962","50030","1.8","2.9","11.2","16.6","75.7","8.1","8.1","77.66497461928934"
"19177","890","46260","1.8","2.0","5.1","5.7","1.2","3.1","3.1","116.48465938637545"
"19179","1021","53071","0.8","1.1","2.9","3.9","11.0","1.8","1.7","57.65730629225169"
"19181","985","51236","2.4","3.2","7.1","6.8","7.2","3.7","3.8","107.42857142857143"
"19183","933","48539","2.0","2.8","9.7","6.4","7.2","6.6","6.7","100.25706940874036"
"19185","968","50332","0.0","0.6","6.7","7.0","7.3","6.1","6.1","88.13720819437827"
"19187","1091","56709","0.6","0.2","2.5","2.9","2.5","2.3","2.3","68.27377899356016"
"19189","904","47021","-1.8","0.6","3.8","4.0","-9.7","3.1","3.1","97.25315515961395"
"19191","989","51439","0.5","1.7","4.3","4.9","2.0","2.6","2.6","73.19400706174254"
"19193","1052","54684","-0.3","-0.2","4.7","4.5","7.4","5.0","4.9","64.5073224001092"
"19195","893","46458","2.6","2.3","4.3","6.3","12.7","1.9","2.0","101.21633362293657"
"19197","1126","58576","-1.1","4.4","11.4","15.8","12.2","6.6","6.7","75.03607503607503"
"19999","1783","92722","24.4","-21.0","-17.3","-24.1","-26.5","4.8","4.7","26.614481409001957"
"20001","882","45881","4.7","2.0","5.4","6.0","-6.5","3.3","3.3","70.92198581560284"
"20003","915","47571","2.4","3.2","9.3","2.0","-8.1","6.0","6.0","106.9364161849711"
"20005","997","51842","0.5","1.2","5.9","4.7","-9.3","4.7","4.7","76.89543657923105"
"20007","858","44619","-0.5","0.0","2.0","2.8","-13.1","2.0","2.0","133.92857142857142"
"20009","940","48896","0.6","0.2","3.3","2.8","-4.6","3.1","3.1","77.24353410866169"
"20011","824","42850","3.6","-2.0","-0.4","-3.2","-10.9","1.6","1.6","73.43100018086453"
"20013","972","50553","2.4","2.0","6.4","3.1","-1.7","4.3","4.3","75.45070109058535"
"20015","970","50462","3.0","-0.7","1.5","0.7","-9.4","2.1","2.2","85.25728082088426"
"20017","839","43605","13.2","6.0","2.9","16.1","-6.9","-2.9","-3.0","110.68211068211068"
"20019","689","35811","1.9","3.7","3.1","0.6","-6.0","-0.7","-0.7","140.58355437665782"
"20021","1090","56667","2.5","-0.1","5.4","-0.2","-17.5","5.5","5.5","71.36730142391491"
"20023","775","40298","2.2","3.2","0.7","3.6","-22.7","-2.4","-2.4","157.11009174311926"
"20025","994","51695","4.7","5.1","10.1","5.5","3.7","4.7","4.8","106.76156583629893"
"20027","772","40138","-0.4","-0.7","4.2","3.4","2.6","5.0","5.0","97.06083390293917"
"20029","799","41565","3.3","1.9","7.0","3.1","-1.3","4.9","5.0","96.69369931378665"
"20031","1304","67828","-1.1","-1.7","4.6","3.9","4.4","6.4","6.4","77.22007722007721"
"20033","795","41352","0.0","-1.3","4.3","4.3","8.8","5.6","5.6","151.12540192926045"
"20035","946","49217","-0.8","-3.5","1.9","-2.0","-15.4","5.5","5.6","59.9647266313933"
"20037","869","45212","2.8","-1.8","1.5","1.6","-1.2","3.2","3.3","62.46398524835773"
"20039","737","38309","-1.5","-1.3","3.9","1.8","-37.9","5.3","5.3","150.51311288483467"
"20041","855","44483","1.6","6.4","9.7","6.7","6.9","3.0","3.1","87.80411728009982"
"20043","971","50466","9.9","7.6","12.1","6.6","-5.2","4.2","4.2","84.65991316931982"
"20045","1040","54079","3.0","1.2","7.7","2.6","-7.9","6.4","6.4","73.10325884361082"
"20047","902","46926","0.8","4.3","9.0","8.9","73.1","4.5","4.5","136.36363636363637"
"20049","685","35644","0.0","1.5","10.1","10.9","-0.3","8.4","8.5","138.93376413570275"
"20051","905","47061","1.5","-1.2","-0.6","-0.6","-11.0","0.7","0.6","72.31871892555046"
"20053","955","49668","0.5","-0.6","4.3","4.9","1.3","4.9","4.9","86.27810922441486"
"20055","987","51345","2.3","2.5","5.8","2.7","-4.3","3.1","3.2","55.18149882903981"
"20057","1015","52782","1.4","2.1","0.8","2.3","-1.2","-1.3","-1.2","47.28054223838651"
"20059","968","50350","2.7","-1.9","3.5","2.7","-27.3","5.4","5.5","70.50074367873079"
"20061","978","50873","0.9","0.8","3.8","3.4","-4.9","2.9","3.0","59.24038538100167"
"20063","856","44518","-2.4","-0.9","3.6","5.3","-22.3","4.5","4.6","139.1304347826087"
"20065","865","44969","3.7","-3.5","-3.9","-1.0","-13.1","-0.3","-0.4","128.99543378995435"
"20067","969","50410","0.4","-2.0","1.6","-0.5","1.7","3.6","3.7","92.49492900608519"
"20069","1000","51985","-1.6","1.6","5.9","1.4","-16.7","4.3","4.2","101.77281680892975"
"20071","840","43670","7.0","-0.2","5.6","1.7","4.0","5.7","5.7","123.17666126418152"
"20073","739","38426","3.5","4.0","16.4","6.7","6.3","11.8","11.8","131.21019108280254"
"20075","921","47912","4.0","-4.6","-3.3","-7.6","-19.3","1.3","1.3","69.6748506967485"
"20077","908","47237","1.8","0.4","4.5","2.7","-2.6","4.0","4.0","92.48554913294798"
"20079","922","47957","1.7","-1.4","0.6","-2.8","-26.4","2.0","2.0","60.07217151347909"
"20081","977","50809","9.3","9.2","12.7","7.3","-4.6","3.2","3.2","92.65536723163842"
"20083","815","42392","2.7","3.0","7.7","4.7","-3.2","4.6","4.6","125"
"20085","891","46312","-0.6","1.9","6.5","4.6","0.1","4.6","4.5","74.00639561443582"
"20087","990","51468","3.0","1.5","7.4","3.7","-12.9","5.8","5.7","107.71620921802175"
"20089","699","36363","0.0","4.3","6.6","7.8","-10.3","2.2","2.3","151.93370165745856"
"20091","1444","75090","5.3","0.3","5.5","2.8","-4.6","5.2","5.2","81.12034760857377"
"20093","920","47852","8.1","3.1","5.8","4.9","-17.8","2.6","2.6","94.17040358744394"
"20095","917","47706","2.0","0.0","-1.1","0.1","-16.3","-1.1","-1.1","91.8625678119349"
"20097","759","39478","1.0","5.0","11.8","9.9","-2.2","6.5","6.5","94.11764705882354"
"20099","918","47757","2.9","0.9","5.4","2.7","-4.3","4.4","4.5","58.41642228739003"
"20101","905","47079","0.0","1.2","9.5","0.2","-23.9","8.1","8.2","143.80165289256198"
"20103","1135","58997","8.0","0.4","3.5","2.9","-9.2","3.1","3.1","79.99635551911075"
"20105","881","45837","0.0","-1.3","-0.8","2.4","-1.0","0.5","0.5","122.11221122112211"
"20107","959","49856","0.4","-2.7","-1.2","0.0","-11.4","1.5","1.5","123.92344497607655"
"20109","834","43390","-2.1","-1.2","5.5","3.6","3.2","6.8","6.8","109.68775020016012"
"20111","913","47458","1.0","-1.3","0.9","0.4","-6.9","2.2","2.2","57.17262486162662"
"20113","1135","59013","0.7","1.4","3.6","0.2","-22.3","2.2","2.2","59.34320355815512"
"20115","789","41013","0.0","0.4","5.0","1.5","-14.8","4.6","4.6","97.0954356846473"
"20117","945","49153","2.0","-2.3","-0.3","-0.1","-19.6","2.1","2.1","93.39665309814563"
"20119","1012","52614","-0.6","3.1","7.1","10.2","-7.5","3.9","3.9","109.4559585492228"
"20121","1031","53616","6.2","4.1","7.4","10.8","-7.1","3.2","3.3","106.32911392405063"
"20123","907","47181","1.1","0.1","3.1","1.5","-15.6","3.0","3.0","87.41258741258741"
"20125","890","46284","8.9","-0.5","3.3","1.9","-12.1","3.9","3.9","151.3998369122044"
"20127","770","40045","-2.3","2.0","3.5","2.5","-7.6","1.4","1.5","106.73443456162643"
"20129","835","43418","-3.1","0.1","0.7","1.7","-18.4","0.5","0.5","118.23899371069183"
"20131","983","51113","0.7","-0.2","-3.9","-1.2","-14.5","-3.6","-3.6","75.50452331245651"
"20133","891","46327","-0.6","-1.0","3.6","3.4","-10.7","4.7","4.7","75.66902491541065"
"20135","937","48722","-1.4","-0.4","2.3","0.8","-12.6","2.6","2.6","132.7188940092166"
"20137","909","47252","0.5","0.4","5.0","3.2","2.4","4.7","4.7","85.92722490135905"
"20139","746","38780","5.1","-23.1","-10.5","5.4","-17.4","16.4","16.3","125.80754845290717"
"20141","797","41453","-0.6","-1.3","-1.9","2.5","-6.2","-0.6","-0.6","135.09192645883294"
"20143","761","39552","-2.5","0.8","1.4","0.5","-6.8","0.7","0.7","121.61115414407436"
"20145","967","50265","2.9","1.5","6.1","0.5","-13.5","4.5","4.5","82.6478652565609"
"20147","880","45784","0.0","0.4","4.0","-0.1","-35.4","3.7","3.7","106.41200545702593"
"20149","989","51426","10.2","2.7","7.6","4.1","-12.6","4.8","4.8","74.49142401276426"
"20151","938","48761","3.5","-0.3","2.9","3.0","-4.1","3.2","3.2","84.22899758719018"
"20153","944","49112","2.5","1.7","9.5","0.5","-7.1","7.6","7.7","121.03174603174604"
"20155","961","49987","1.4","1.4","5.9","2.0","-7.7","4.5","4.4","63.2080426138495"
"20157","780","40570","0.5","0.8","8.0","4.6","13.0","7.1","7.2","112.82051282051282"
"20159","972","50565","0.6","-0.6","5.6","2.1","2.7","6.2","6.2","94.45476253648182"
"20161","1007","52341","-0.3","0.5","5.2","1.7","-10.8","4.7","4.7","66.95443012949356"
"20163","858","44590","-0.5","3.9","2.6","5.5","-0.5","-1.2","-1.2","115.6930126002291"
"20165","852","44311","-1.7","-0.6","8.7","-3.2","17.7","9.2","9.3","108.10810810810811"
"20167","840","43661","3.0","0.3","1.7","2.0","-2.5","1.4","1.4","125.55331991951711"
"20169","975","50682","0.1","-0.1","3.2","1.1","-3.8","3.4","3.4","52.340960190451"
"20171","1004","52214","-0.8","0.2","2.2","3.8","1.3","2.0","2.0","116.24649859943978"
"20173","1166","60652","2.8","1.3","4.4","1.1","-19.3","3.0","3.1","54.486332152487705"
"20175","1003","52156","3.2","1.0","-0.7","2.6","-6.9","-1.7","-1.6","53.10693641618497"
"20177","1156","60096","-1.8","-0.8","3.8","-1.0","-8.6","4.7","4.7","52.22324100476589"
"20179","930","48346","-1.6","0.9","2.2","2.6","-9.8","1.3","1.3","122.61306532663316"
"20181","853","44344","5.2","1.4","5.8","3.8","3.3","4.4","4.3","117.3044925124792"
"20183","806","41908","5.1","-1.6","-3.7","0.5","-18.4","-2.2","-2.2","120.32281731474689"
"20185","846","44017","4.2","1.1","3.8","1.8","3.9","2.7","2.7","145.24207011686144"
"20187","981","51029","-1.1","-5.2","-2.3","0.3","-11.0","3.0","3.1","103.79464285714286"
"20189","1007","52377","3.5","4.1","7.1","7.7","-10.5","2.9","2.9","96.83514407179972"
"20191","842","43763","1.9","-1.1","0.8","0.3","-11.7","1.9","1.9","102.43277848911652"
"20193","922","47946","1.0","-0.7","1.8","0.8","-15.2","2.4","2.5","101.36452241715399"
"20195","833","43322","4.8","-1.0","1.2","-0.3","-33.0","2.2","2.2","117.7536231884058"
"20197","789","41045","-2.1","0.0","2.9","-0.4","-19.8","2.9","3.0","134.62922966162708"
"20199","769","39979","-1.0","-1.5","3.1","5.5","-2.7","4.6","4.6","177.57009345794393"
"20201","757","39377","0.0","-1.6","1.6","-2.6","-19.9","3.3","3.3","143.34470989761093"
"20203","882","45860","6.7","4.2","-1.0","0.8","-21.0","-5.0","-5.0","148.93617021276594"
"20205","933","48496","-1.7","-6.9","0.2","-3.1","-21.6","7.7","7.7","74.94442680215941"
"20207","734","38174","2.1","-0.1","5.4","5.5","-14.3","5.6","5.6","139.1304347826087"
"20209","1269","65983","6.7","2.9","4.9","4.6","-8.0","2.0","2.0","42.99923651170682"
"20999","1723","89615","66.2","30.3","32.4","28.1","57.2","1.5","1.6","43.713088688102566"
"21001","800","41613","4.5","3.0","5.7","2.8","104.0","2.6","2.6","102.54339927331449"
"21003","916","47631","5.5","1.2","4.0","-3.0","70.7","2.8","2.8","83.9968152866242"
"21005","942","48999","9.3","1.4","6.8","7.6","117.5","5.4","5.4","111.52783260955388"
"21007","1230","63982","2.2","-27.1","7.7","31.9","429.5","47.7","47.7","114.5"
"21009","987","51346","3.9","-1.1","8.7","-2.2","54.2","9.9","9.9","84.73366638551872"
"21011","914","47539","11.9","-3.0","-1.8","-5.4","25.8","1.2","1.2","148.29862874555613"
"21013","816","42450","3.0","-1.0","1.2","-1.1","72.8","2.3","2.2","73.4253149370126"
"21015","1138","59189","5.1","-1.1","3.6","-1.2","134.1","4.7","4.7","60.97667596001593"
"21017","1023","53178","4.0","3.2","5.0","6.8","94.6","1.8","1.8","91.08855047941343"
"21019","1139","59231","2.4","1.9","5.0","1.9","70.5","3.1","3.1","69.0981840566328"
"21021","1001","52071","4.4","-0.8","3.5","0.2","36.8","4.3","4.3","72.56637168141593"
"21023","909","47259","6.2","4.1","7.0","13.9","88.6","2.8","2.8","144.71968709256845"
"21025","885","46008","-1.9","0.5","10.7","5.1","106.3","10.2","10.1","134.34535104364326"
"21027","842","43778","4.5","2.8","7.7","-2.3","83.7","4.7","4.8","118.75335840945728"
"21029","1006","52323","5.9","2.2","8.2","-0.3","63.5","5.8","5.8","60.028201168334114"
"21031","893","46410","5.1","-1.1","5.8","-3.4","142.8","7.1","7.0","105.49675657220895"
"21033","842","43790","1.9","0.0","3.0","-0.2","173.4","2.9","3.0","80.97165991902834"
"21035","889","46250","5.2","0.5","6.2","2.7","56.2","5.6","5.6","85.61335902376365"
"21037","1104","57401","8.1","1.4","2.8","2.4","90.7","1.5","1.4","108.29732883408496"
"21039","897","46625","3.6","2.5","3.4","2.8","266.9","0.9","0.9","136.71128107074568"
"21041","1405","73076","0.8","-1.6","1.7","-7.2","34.0","3.3","3.3","48.850952068286276"
"21043","799","41562","3.2","-1.6","2.1","4.3","110.5","3.8","3.7","114.15929203539822"
"21045","830","43138","1.4","-2.0","3.7","-8.1","57.1","5.9","5.8","91.59919028340082"
"21047","1067","55483","4.2","0.4","4.7","1.7","106.6","4.2","4.2","70.05237263926361"
"21049","1075","55905","3.8","1.2","5.9","2.0","119.7","4.7","4.7","78.63763425040459"
"21051","875","45485","1.5","1.0","4.6","1.8","53.6","3.6","3.6","102.52636742702968"
"21053","781","40596","2.0","-0.8","8.1","1.7","95.7","8.9","9.0","85.17260894170911"
"21055","809","42065","2.9","0.6","6.3","5.6","73.0","5.8","5.7","108.80566801619433"
"21057","930","48343","3.3","6.9","11.4","4.8","262.1","4.3","4.2","78.26810990840966"
"21059","1030","53566","4.3","2.3","4.2","4.5","109.7","1.9","1.9","75.52364614439715"
"21061","817","42464","5.1","2.8","6.3","10.4","103.9","3.4","3.4","110.6484235574063"
"21063","904","47029","2.1","-0.6","3.4","5.5","104.3","3.9","4.0","112.01866977829638"
"21065","895","46527","5.6","-2.2","1.7","4.2","65.4","4.1","4.0","116.24834874504623"
"21067","1240","64489","4.5","1.4","4.5","1.1","101.6","3.1","3.1","74.07588595581473"
"21069","878","45681","6.0","2.5","4.0","4.0","51.3","1.4","1.5","135.98774885145482"
"21071","912","47449","5.6","1.0","4.6","5.0","89.4","3.5","3.6","103.97992111868054"
"21073","1157","60163","3.7","3.4","7.7","5.9","102.8","4.1","4.2","80.4617505168849"
"21075","810","42101","-1.4","-0.4","3.6","4.1","174.3","4.1","4.0","94.60654288240495"
"21077","1355","70485","1.9","-6.0","-3.6","-3.7","246.5","2.6","2.6","65.11254019292605"
"21079","930","48370","7.6","6.4","13.0","14.9","97.1","6.2","6.2","153.67886915549113"
"21081","1003","52144","6.1","4.8","9.9","13.9","193.7","4.9","4.9","115.49761292691883"
"21083","962","50028","2.3","3.3","5.3","3.7","154.1","1.9","2.0","87.2331519464211"
"21085","847","44028","2.8","-1.5","1.5","-2.7","88.9","3.0","3.0","91.27142287764049"
"21087","818","42522","6.6","4.0","6.4","17.0","122.9","2.4","2.3","131.74946004319654"
"21089","921","47910","5.3","-0.4","2.9","-2.3","80.9","3.3","3.3","112.42687972606649"
"21091","1546","80392","3.5","-1.8","1.5","0.3","77.9","3.5","3.5","64.62303231151616"
"21093","1073","55787","4.5","2.7","9.2","10.8","138.1","6.3","6.3","75.75106857271408"
"21095","855","44461","1.9","2.2","6.5","3.4","51.3","4.3","4.3","83.59872611464968"
"21097","971","50516","5.4","1.4","6.5","4.0","119.8","5.0","5.0","80.60263653483993"
"21099","1004","52189","3.7","4.3","9.6","7.4","142.4","5.1","5.1","79.14215221104574"
"21101","1073","55781","3.9","-2.0","2.7","-2.2","70.7","4.8","4.8","77.17007385208177"
"21103","957","49764","5.2","4.2","11.4","9.5","189.6","6.9","6.9","139.69571230982018"
